95.58062984223963	23.589725206533487	P	-93.45232447012557	-65.78330251613467
93.3584531325869	22.538052388761315	-26.17919081528524	-51.98627879988169	X
-58.33616362622796	Q	47.43989532388596	13.866573088234645	-46.81995996351167
-92.60996364334657	72.19985147502837	W	-65.30088476130473	41.370820116430224
70.45080765953489	19.02031365727528	31.3958006361741	T	O
33.537203125960275	1.1960250312022396	-31.177896369193746	-19.61652460197459	-73.96338886654215
71.02981096188361	-45.75644793596243	0.3963600070802613	-17.03743385940919	M
H	Q	G	17.265662336183894	-3.84259400242604
41.14953998513906	31.413523201626504	S	64.53129472661271	I
23.417970785148583	-27.8790166112056	73.70733343490213	52.76368766882945	53.57798431409222
-19.410944436047473	-62.44036113081106	S	55.80829237339515	61.887406141388794
35.63476821203426	K	-91.07386962203942	93.5419618241443	-47.9699135915864
31.863524934371355	-28.956280999642445	33.89529690003272	K	N
28.686731913397182	16.52768379874159	50.15273346250396	-66.5023060178113	23.9595179120125
20.14659460486176	3.0887436364726852	H	94.572817609135	P
-4.2571325505398505	68.20808968421807	20.650460333779037	39.48887114373713	X
U	-78.80134777239354	83.70621051723458	-39.07775094754249	92.19717338080048
74.05156998486083	T	C	-49.072696915646574	-13.170586687199688
V	52.28641817163364	29.337030602622292	-55.88255476797463	1.7567162837647885
B	G	-59.60235908147358	-97.36609556706983	C
-36.65169035650282	V	V	M	41.698328119554304
A	-77.3743096249421	35.21597520460318	F	38.482210199986525
16.1408089513956	11.39697700594408	-55.64177865678233	78.87212803193418	99.15081113647346
46.802825355227384	33.57575605205355	1.7392317900619503	P	-60.980357389412966
-9.551055706617277	51.97280928715571	-79.16999584623667	P	-56.240123622885754
80.83201511249655	-21.53321278527946	79.6404685167941	B	T
F	-36.29398351239994	-88.4179226180434	-2.11786409375965	-24.000196528742237
16.680346624186498	Y	Y	61.25360123203686	70.53921245051583
2.0714433904643954	16.610277719401196	-63.055035095334674	-62.56737041027296	12.87059698811241
-89.483107682642	P	T	30.412776144621347	4.427393131786289
-8.730758691535456	E	-96.66841068508276	94.2578016344045	-26.03801538196481
-11.487626264600152	-44.76941940271786	53.59398781292913	-18.065743758689123	-68.36174097935259
46.335014252575206	54.859115900987746	14.826592134200084	42.5813449362044	69.7109316573646
50.77773028165814	2.0566576076138716	-44.867165051040644	1.816975101716551	-74.8393782656817
13.050160160561646	39.779085929270195	N	-97.9899392555073	-38.03558224487149
98.98561233971651	-66.86118550026912	-5.448917551715013	-96.13233921958151	-22.30073002997635
Z	U	G	-54.620094076094276	57.41489569394449
-60.937998415739635	74.48283588223279	81.14139246686543	C	10.028548517012183
48.3224431709678	81.3575188968494	83.55623255284303	18.917573239145028	K
-90.50616243416401	W	-98.5734761152408	27.867064514024165	27.363410682567164
F	-49.532494256619096	P	S	16.423106579536608
E	E	A	81.827823555019	81.71561681963692
-33.49921422614162	B	16.653685337495872	-95.40465907364552	-48.438395879450646
65.35884531795483	86.86788802838748	90.95603610288231	72.63598778997559	-57.780921490929884
34.69303709274004	6.8545400908403025	-85.6222720190131	-55.83174313385379	7.233746991427452
-35.7809585276742	-43.278727280337456	B	-96.62207645812721	71.38422353140606
-45.768965206555464	K	38.82939611167643	-44.690003584311164	J
-49.88136964378733	59.09281631191641	N	86.02674721112876	-88.87473839292403
L	37.201884414913025	87.73370665783261	Q	41.515563981874664
38.623568109151535	40.991415268383804	-61.20479788456634	-65.01662593738385	25.425981556991545
-33.800875746147454	-66.42059031476133	20.091555161189902	4.038632216488807	11.627588964507623
87.46057196098616	46.948375238332716	-91.20269854783234	E	8.104881122120673
10.280967173647099	18.215844359102192	-14.884768393974952	67.15534774080828	70.42446996661016
63.61900702906266	Q	72.94565064738748	-81.78449221029462	I
1.795770771485067	I	X	-61.666264607372476	A
-36.4367058834528	54.95875598795544	3.703001196993057	69.62180793943821	-46.456103973235315
66.5794615949751	-94.49977147245461	77.8744047269769	J	53.565548845136874
-4.4167810393281	45.40586201226816	-91.5920092667823	-30.52196143561143	-51.41106028163447
B	1.9434340702480029	-40.155566404946285	-18.34110626544924	54.45524961356503
-34.99894667674941	D	-83.16633385681875	-35.81740973153859	-68.42742056880375
-52.177282782199306	43.44921405194083	22.64129416066399	25.114346028092996	90.04844792683679
69.57055660442992	-35.07853039897344	-35.47148769311261	26.55386344384408	-97.24185347704224
2.979978220690626	-89.58405100243947	56.274100794064	-68.70522022386055	-47.098530777203294
-39.878859149708276	-56.07881096986844	-13.730038953879784	18.55631608013995	-69.74106437740757
S	S	64.36877956225618	-61.19608397622982	97.0742164902926
-67.42743893675664	64.67106753799996	J	80.23272407983922	50.92716834288515
28.86595061808353	Q	-8.54256537301083	P	E
9.042301183992649	-85.89367928667968	-74.10182905284543	N	38.18480604507383
-31.898385447014405	59.3059462612172	-77.72089109078107	-55.645692634582474	-89.15651050901229
22.128962849750565	74.07437593825995	-99.3134303654571	-71.50394755906031	48.19860616889838
18.54778039855465	V	Q	15.321954869749561	L
-42.28065498466245	-41.32802319774742	43.05365647192602	-36.357047010595814	57.505987011334526
-37.61791805954404	-69.38641705166349	-13.338329848158253	83.37621487104926	-44.647008323097914
-79.52429712616174	-47.674600759156235	34.91266884309857	B	A
-46.049880898261605	15.873258616373903	92.22818091910264	-32.614156953099396	E
75.71514020591485	-35.94029168772738	-58.88898901057209	-94.74376101629083	Z
Y	57.38488528956864	27.501068229094244	28.239215726314853	24.633846245375764
98.67674165971815	46.55745975201529	47.76584540854407	25.785827841258737	Y
-20.509601563367582	-37.166811052971525	68.42075996732672	-29.66516109235809	11.490544617240573
-45.01168761031544	-74.87521391784738	58.95273204134614	-24.60019542135153	24.73596710944794
-32.54409387743982	N	39.827283158118576	-11.18284546828778	-0.9808888965305442
2.3558383519930004	65.32839898971994	-94.71973951722417	-51.1049412119144	G
-55.938391123744104	35.021780096938386	-61.12286930880633	22.025926490808857	-29.57214632796496
33.03030938950798	-26.494488511831335	R	-80.82115809533501	-2.5343439364752527
F	-49.25904141915256	Z	38.249789464761335	B
83.23533690453075	C	32.6774447274187	H	0.24939053429726243
-7.956780618061572	9.017609659623133	C	-14.612331354102139	5.261769633972449
N	99.08099584157725	-64.31094857197408	-30.360141352852764	-12.345970622710894
85.83555672911146	-11.8674607917918	-57.0593430584245	1.5786829123352248	55.79924096133013
-46.61774736219875	6.071208272548432	-67.05514760330071	9.425358788437663	17.567537466806044
-43.00064470759624	-95.71639957592666	V	-4.398714143418076	15.727317721621475
-54.55449271967767	80.25466563607819	37.85903553862812	82.00042977831899	N
U	87.50786303652797	-23.14669209828402	-17.223101382741632	-69.62627481519878
T	49.12538455134015	-25.175660813073094	98.09689519433317	40.65967102676447
P	Z	-85.96686926935173	53.1218536193513	-75.28052513344925
A	R	-91.6663123430036	16.917296149707028	8.96231950803812
-21.553758462322463	A	43.26444930218997	-20.942320394317377	12.345536102816993
-66.65651762174649	D	-31.182572766875325	54.76582604797332	54.017034650294136
-99.3207287782515	W	58.06236007463281	98.6470919033448	-45.04418864361859
69.03147616011964	-56.62942783723437	M	-60.546892353152096	-63.44118673247632
48.39459173228488	L	94.30086978297857	Y	60.34382293198152
-40.60627456648162	P	-65.30870699281562	27.552473646953302	N
-43.493309217791506	-95.64298290937832	-38.21917971692217	69.3096441135238	66.39581018351629
A	66.52669254493816	B	-80.11513902978294	H
66.39441303165538	L	-88.68790595551064	4.432661532060294	N
19.189715186928666	24.083443948838834	96.88169637103775	-84.41249183554764	R
74.40143159962477	49.30905499256758	-19.500988837429503	71.79583228888765	68.08253919514624
-7.738719787766414	H	P	76.25081133683997	-26.708757429084145
-67.91676155557494	-8.492407902546816	Y	T	-23.806027625221475
G	-20.929785899379993	46.66852972947959	-57.88072853345918	88.05566606800238
-79.35731715215692	-69.02958371389143	K	49.26502758007524	A
70.39910347918465	-51.95481173559764	-94.84748167253014	-29.191411862306012	-19.459729573978365
66.6096828032567	-39.179159462066025	30.660738368928605	16.689625363439788	-59.9430007628617
-87.42123330007803	8.942303811719341	62.20282465896469	Q	F
H	-86.19586320980426	7.713770275389848	87.96382724426971	19.66938550807322
Y	W	-65.58363429186427	90.56628012505769	-74.75375679230723
-42.570643369814356	-7.402965911854878	66.22609155314919	R	93.4953500521363
X	W	C	16.91674546828085	-13.928716680985318
Q	45.01305376214734	-11.3688760412399	-17.254862619317436	18.751720287806336
96.93478991548201	Q	61.41016600283069	97.86179172660434	3.239755975363863
49.33053107487942	24.361757453129627	52.69896949670613	6.801466929047123	23.752973923491624
V	-65.10908044335966	-14.292921111057069	32.91858240555254	-23.819984668301302
-79.67531016902694	76.83014379468165	39.8606968993235	-18.217974723537523	16.4847103480311
8.218634745559058	79.0793205126455	W	P	-1.6090787075654873
22.46429826856415	99.75617667485733	A	F	73.81836857643677
S	18.441189401730412	46.87371514254261	99.60562814857664	M
48.71682833122105	H	G	55.51004030039678	26.961702154523152
0.37416746353744657	-23.696782125714606	C	1.0783497828701627	-84.74273428491065
F	-73.72582626169736	33.68303130801107	-95.46016367850333	-85.33426749603406
-8.271184245069534	90.48367560116967	96.87668588522234	10.816638174830274	M
-65.78314405389074	A	T	Q	A
T	X	30.79538983873502	-43.73468761796624	K
28.029781626740288	V	3.145806252814424	Z	49.47454053922766
-4.965275666346216	-51.03958970546751	H	-62.83367637752053	69.28591957890893
-43.296070187234804	-14.845686464136548	V	20.350407693788156	22.455721233496035
63.22972109737381	46.21221408385071	30.376881202410544	-85.92512118679059	-27.187056284131643
68.09462052342766	-56.751768180155146	-10.081938798129684	-8.680844453556574	D
-33.05589917698167	-77.60559804480924	-21.02911222079136	9.089687669964562	16.848300491044228
Q	-65.39920500187279	V	J	75.87367863184883
-49.95588258603423	-39.824608738367886	99.3712242375376	-64.86988100527711	46.011470025638204
41.46760096515183	6.335056330368573	N	12.783670019916158	-93.77417738119318
86.63722859184003	24.209934939440416	-12.213133155608745	-65.06666780430692	37.811336632090985
X	34.89865079492816	P	79.73309532476677	-83.19386248920166
8.45226955268113	A	46.01015954325521	-65.67540354014345	-6.0835819788658085
D	I	86.19310348105321	-75.51251233386573	44.774540951661095
-57.06934974317177	-70.85994820274031	42.14357285504039	-0.49831718363999755	-50.207509359764835
33.49554836988719	24.3412143916091	-95.69226747726536	N	R
46.207137987726014	48.61928601612669	90.9905014270042	69.8090971398266	J
85.141091624893	A	43.759232762518735	-18.545269156096467	-61.58077308303722
94.9098438689025	E	49.80109358664083	16.311965614779325	-63.93636114244696
-41.77933553429132	74.97866162708073	9.545088861903082	B	23.56400024806527
-55.74755264554785	52.4668872158731	5.155774077568992	-72.92325762752965	S
-63.393347489091	U	4.182600383778464	R	P
M	-37.67179626105668	K	78.61483410413223	-75.6636596351989
E	61.649743252683066	T	O	92.62941954369643
3.5198803486042607	17.090001934104237	80.65243502197643	-52.79614186421053	23.11663256262983
-23.768692896165987	1.123639036707317	I	O	-35.386255486310915
-25.27675579520026	27.472940831826918	J	E	94.24852918909096
-33.99628594063347	-98.11273694182516	C	8.160038177463974	-20.52915274366873
B	-1.3425843170664393	39.43628491403186	69.82982566797048	Z
57.78957514573344	-21.33285373864527	R	Z	-42.04089372452196
R	-99.87365562633583	V	M	90.73042102892796
H	50.340087274231394	-2.122231988141806	-41.33804621384605	R
-76.4501532654092	-13.334685211944446	66.07997794444535	-39.86523774590714	57.145517766992754
27.891850915859933	74.59520769300556	-40.42752803482274	71.52732730425794	-23.02841152480059
53.745512044536895	-83.02418514076244	98.4405720098598	E	-97.00218436225134
X	-22.529218124220975	J	-49.334802486356956	-64.27830897475575
C	18.588854200731575	S	16.580577757993083	G
T	-9.99678675284386	R	-45.65947023649488	41.315006200579404
-27.721358613073093	H	-48.83654097418597	22.806808652214542	38.30381532547955
19.014558162781015	-69.98285665995769	86.69883939444455	81.68871546010018	-28.008694542146856
G	-28.318499129503422	U	-43.319815945182036	O
K	84.18080232536914	-50.3796540348296	-71.55983153423786	-63.21987624471801
-18.641557419806574	2.4738047947899133	74.63514721124861	-70.75108033336541	82.24064015114354
G	G	53.67177862277697	J	A
N	43.90594698511126	G	-61.63267485741131	B
-78.72427893377134	O	-84.05164765276518	-68.17570749227993	P
K	26.73979554837888	-21.361162656164453	94.15580749710034	H
-36.96240991883719	-70.76689490162292	38.438244355562915	46.78858027380031	96.74946306963358
91.25370344921191	21.274109463347784	-11.108256821957113	-84.1673707951237	-2.9131926019062178
-1.8180507925948035	33.959766909665944	V	T	-57.0264185387724
-38.371393302174475	-28.658829517990455	97.51491092325176	C	78.73646856564861
42.90262897766843	60.08524612585086	92.42675973167258	85.80217766459177	28.00591761795056
-56.11779114366857	A	90.14318391084313	U	-51.84791015870351
H	-51.32605376975037	-91.66163312964241	U	U
12.355103579590093	-57.02593670881262	-80.39326977245602	-99.97323315877496	3.873207559324939
U	-59.843986140988356	22.1112596654837	H	-70.13314437292377
F	-83.20366921461013	43.06380237109238	4.934029826648441	83.52140126626344
-38.461498267947825	O	97.39505162201803	O	0.7466219266821383
E	R	5.747036362351167	75.3319337681746	M
S	-90.45795049398353	51.14069584246934	51.71010219321698	33.11986201728169
-69.74455403922377	51.55962096582721	U	W	J
-57.3620276776829	R	B	-68.36817954748437	69.23858562647402
58.569590721106124	3.36277091698625	-78.94903085404763	38.564503620066176	P
B	7.457556378101856	Y	22.632776223449483	-45.437654955696935
-1.9040707426330528	T	99.96659189414646	-39.16325129692522	24.379281307509217
-74.0993581542534	-43.2381328122297	O	-57.125305727584255	Y
21.219442452288575	-66.72990904915665	V	85.53746698453813	P
-58.3530091125519	30.4517667658493	-91.30317886225663	91.67338334039292	-33.76231844262678
14.524212400187352	41.57818537199827	15.894557412385794	-67.12187626871273	-78.13525203884322
I	18.21837637108952	87.17603103214992	C	-24.833822940836555
72.02261759157889	-16.362838593467217	96.87808032127089	V	61.51590295572478
P	-8.644681998664993	11.935247435239106	O	76.59923415981487
13.498698796979852	H	-8.241859480231682	-40.866550636983945	82.33926517214277
S	-6.632060097737806	-6.24798278195793	57.93547912537119	81.08466788840957
J	-57.107337462229204	55.07450266319637	47.77067513586175	B
91.72487711685793	-7.4435264252977476	-33.45614730951603	D	24.605578105622513
49.57403853540322	9.916719607076544	24.48100072596486	-95.63575871380581	-50.15784454639443
22.550920615913014	88.05418689125887	Z	K	-12.111315831418295
T	47.22630245108408	-63.29315799691735	C	T
V	-24.245461072402378	24.020062113831315	28.440699040909152	9.38315880865889
46.864396449407224	-73.0102921087864	48.573498969546876	M	-28.737754285680722
93.6864336990403	54.926506883625365	-48.011883132528176	-42.36990054151764	76.97052167478878
-3.541382994618857	21.32490217982496	51.10838837783851	-0.4760335349295133	16.725956628786577
38.06058259666389	-34.13302791377228	29.973887845365937	55.134477840307625	58.92247539692255
-30.51643766110736	K	-65.57561278329018	A	-72.5723369560248
S	-24.29307271574885	9.00158504923074	45.33979223817889	B
75.40288298129684	-68.25260451413419	-96.40161927713716	3.3698158578191055	-17.2939686266935
21.852686541031517	-87.11604122131418	61.58737694175284	71.44948800067857	52.190918252239726
95.81448132969928	-29.25231651145262	71.23552429736907	35.37888644913548	-60.22759562396401
25.859231870326923	18.17740040964331	P	B	2.9783062181235778
6.816687168918989	18.174219020304363	13.209671984035992	F	T
I	5.781779598863949	57.11600679039813	F	Y
46.19481137599922	96.1982458014628	45.338231066491744	F	13.889453923860955
46.87071593774479	81.95999111487785	64.99543562199926	-22.276930339045137	S
59.51175773134315	G	-41.290170910560356	20.86147126261193	66.16130846682256
19.201192824349377	11.54770522062391	-61.03971710509999	-33.87415678338871	70.36905540111772
47.80657553227644	B	D	Q	44.42266390863443
Y	-61.065719999900296	V	99.29274027868792	-4.187018426887889
86.95379744032982	58.43083464460864	-77.01775994393935	H	-47.1187562880502
92.95438690327748	-39.51512965083235	R	83.45012861526482	84.68601530326387
11.929500110413471	-40.905627757057395	C	-21.215597547535396	35.782733584721456
X	I	-24.863086743980475	34.93957489581763	Y
-48.107902902153654	99.53588230046648	-71.85534452351017	18.199895639792913	G
-51.03200452471866	-54.986915785645365	O	-1.246468134184255	83.94445697719166
-47.91641922699408	J	-36.225074466103365	-27.15759392373687	68.93865500134092
F	-29.76772324756911	N	10.49110045706081	-31.29347212522191
91.22206344282185	K	Z	-28.969937490873136	P
62.90677047457399	-83.49337619289057	U	97.81068229023836	51.661979568457014
73.47150679899187	79.01484063040837	19.148546306995897	93.57765971469496	71.85481146409401
68.05006866226714	-68.92749416076484	P	-67.33857122013625	88.3462222857548
-37.80589104742249	-12.133691548099094	79.15373157749849	-51.5226052769076	55.49300905796167
-27.81170532553176	D	-54.609007823797604	-97.41259779244433	-39.736367295901445
89.83184925094037	-51.86237229082069	-46.96719426081308	26.662809725016075	-49.97304603630894
56.23016024136339	-68.6117684740828	-82.64124178139647	G	29.391230307968527
-98.98751327646667	-48.78610687948897	47.18272170653185	95.43039509665053	Z
28.437128539733862	-71.284991994768	9.595960581662837	V	65.75591771339177
17.737717725239804	47.07050904855913	40.1789234669979	G	59.17459278549563
-16.46031700611637	-77.66611579691954	31.146847477238907	39.99561396665385	-18.097384769406233
B	-90.45899899166523	-45.601304918481155	G	18.64606988449637
C	-80.34863114085609	K	44.94340146836774	43.072882922188455
67.22789445516477	25.433588348386067	43.242808695453476	-27.605115185068	-71.32391876556959
57.34061694351041	24.103123322254106	-57.081094810050146	4.721571878020384	N
57.892374370886444	32.64870429415464	-86.31372946777928	10.800049914273501	Q
E	-57.63680298483547	S	-79.57310592670466	W
D	-34.715866185560245	-92.22683363259023	85.64058952909937	32.13715964800005
62.24274660385831	70.74857443344268	-17.12990769348464	69.06489163616925	72.11056728626039
91.34733478038854	-79.40974637108258	-15.69850520063541	R	-60.48984402692328
15.751686898463134	-52.295282982822	-90.35754336394103	-38.14887642230242	85.18356334492287
-19.804241426907595	27.581370774002224	J	6.909748099939691	J
34.13781696342724	3.094196288094466	Q	T	-58.15092921194809
F	F	Z	32.66773703595092	75.77950882742974
-8.080010386713681	-14.95139696134207	37.497432727921876	-60.6991798210768	-15.445150560136184
26.568416699610694	56.909391507147035	61.53544653841959	-85.06233086499827	91.13678208861324
33.98939336866235	-71.6872509893891	W	0.02585014749966774	46.10302818537244
-34.42008267172385	-66.60879265074234	71.5853399901782	21.993547229268742	33.97716615760814
Y	46.51219303112748	24.428371164390654	-0.9277986897265862	J
-1.9282914076359958	J	J	-21.44513112887421	-0.27903997444727224
33.651831647615694	-0.5605002583265275	64.56033358485641	-33.232588285626136	0.9524168712309091
-4.443406472593182	-41.72465451009897	1.4196818154608621	-66.13258233254535	-21.860781374423638
74.47517595851622	-72.21115492030654	-46.742404121973216	83.46349909408502	-95.60927746510227
-55.092947891489196	B	14.693150842201575	37.004660974859206	H
30.754180829678205	-4.044553624009708	Y	-88.26157757407415	71.5754988771478
-91.88067812898339	34.21391465443429	-86.47633338502747	P	48.079648642929385
29.845609129586705	-53.66475808825937	42.23413814014637	99.42765429497246	81.37811377511386
-85.85328233607939	-88.11455687299308	-61.645700852520456	97.54713958945337	-4.026514794790501
C	8.587721053948556	51.79043414261244	-36.30207573103619	-68.7918769689406
90.40839232463333	62.589751916720104	-81.33389184914958	J	S
O	T	-85.82847206448578	E	S
W	A	M	34.13468290786176	B
D	K	66.05515017800724	37.498836666895926	H
79.79720612654856	-95.64729640378913	I	-52.53396459058284	-92.63359514527738
84.16278591265564	-10.442981753491168	-81.03013373430358	18.65937601617385	J
14.675988162588865	-7.688314231478003	N	45.78557511875033	Z
95.03178519317493	59.535153026077694	K	-46.64634499226339	46.44315745622271
49.727987535977405	12.578178490276144	D	-14.212143723895252	-73.29042545886675
W	54.565673925830595	-26.91272926918242	75.59465590221595	-88.55240535467675
-90.463277140512	Z	-42.81495392303187	-98.14400189164407	-19.541541882882058
Q	-62.21455310508694	63.83366186341033	-0.543965598138584	26.379381171955885
M	V	-11.675986046238222	-41.770586641326226	-84.69397980203351
-25.858031285930764	-90.68427677331374	-69.21615358493041	76.55475101705284	-55.67699314249044
R	-35.84104201588529	-46.2046051196515	-12.754726557859513	-18.414778040463588
36.21816046024634	-73.52798725157201	B	I	U
94.13498877325799	C	-42.192065947288924	-18.48112000674324	-30.07848510787548
M	Y	82.5290184092872	Z	-70.05821823204101
-51.978807357141044	-43.66384186358887	79.52322590734374	P	J
84.08949800343407	4.131827744135919	-41.52181917799849	D	-48.48880613411688
D	-11.597208544717063	5.862041070750195	R	E
99.90206143601216	29.200946486680408	W	97.43694143663902	A
-62.06807567240078	66.32240667248414	13.450627413026055	U	-50.66691938992805
M	49.12389837771741	S	79.75026641100061	34.8361345954861
-81.3027352718126	50.896156944464735	47.836205656902365	-42.87324633934391	98.84760758530246
-94.98359553655091	-96.24745295534622	-19.326916582594265	H	93.6684610852198
Z	Q	-44.852416887728566	T	73.4322033694013
14.589903985319069	T	-30.639358859391038	91.37658313090233	-17.00749516425182
U	45.49588735253329	-50.078220955354254	58.44154668105074	-2.676786455909877
12.823958898987016	-44.201864808672674	A	14.645640224976475	L
-59.61390236446249	-4.235914316777681	31.87793706397892	-19.34681941026075	-94.49994564521846
-87.03379778521763	P	-10.785405343387538	33.626628169826404	-4.994597816307447
-25.768881661290195	N	I	75.48559946947347	-98.6453284422961
-35.14656650231109	-70.83948820611236	80.55499924425044	47.16472562697754	W
-8.05239537036411	7.36560321634289	26.065041901943815	-30.53742054103357	12.675853793291807
W	29.85495031128619	-46.66596755969537	-95.64633745485355	-3.8359591111124587
-32.84662232992048	73.78159398436958	-59.17801841933314	G	I
48.37170234513084	90.25795017167957	-85.08290742450944	25.372629160633025	89.03613028270706
-39.48045426579061	J	U	82.70316197012932	W
-94.35634004003155	-69.09044796001729	-7.430472792027913	I	-26.12571320805847
30.01127706954125	B	70.2622800670614	-8.293392039108099	W
0.27580440456492283	97.75443043279682	-60.76858146341606	R	B
-29.213938036769505	Q	L	-60.98806119877729	-86.27439750328827
53.53892112686336	-98.4833440618611	W	-9.809041424044509	8.51576131102398
98.46796621731534	-56.657255790051984	-4.849908095048477	55.31649256676741	-29.179664393271537
32.87398756931614	70.46533635756367	84.8568743122334	-76.99164846197368	-14.41861911445244
V	38.058333620624126	8.466519508566634	-64.82928779802313	99.14954557400705
64.67589965986525	-53.69081196750598	75.16700001269922	J	67.2163165080062
-10.549760664892574	G	-35.776922172473306	8.414709292289913	-95.33052132313409
20.452227523423133	85.72036312598618	89.58922601731604	-11.352681941130953	-66.54779277054648
-58.01675601586291	35.33933707317664	M	X	M
2.5018147636101133	I	65.71391373774554	-62.06441450292004	V
71.01256734608614	-70.22505486881975	U	-8.780945854390225	J
31.429205634118546	-64.31869773745862	-51.61396266811678	65.73896925935921	-64.17502645453598
-49.451771520808244	O	32.529682376632536	F	-21.59192140868913
-86.5826938867065	-52.53849323553983	-42.43563828990078	B	-74.73953296933678
M	L	84.90868948689129	29.29056269575176	-85.998858945331
Q	5.896829266097285	68.82095400655439	K	-72.4689699968966
C	91.8266657777124	27.704704527130914	33.65652218083295	37.13921111414328
52.166984740574804	-63.15035520237144	-10.704234618219516	O	7.827199192977233
85.77856894300976	-7.3347413111652315	-12.224025024642543	73.36582017828087	-80.45104077770637
-92.64204237564593	57.5830178157554	-98.11344301553046	-96.82132072539645	-23.815072149305564
A	P	-3.860917706796968	36.315743727778425	-11.847333617719741
-14.920674036184508	S	58.518120348502094	66.80795746040096	-75.09481715686368
-68.69443677877535	40.5533652637248	26.969430097597538	18.55149405399466	-67.26066975523288
61.16310258572756	H	47.31083073660088	-83.94339707387557	D
70.91234223667246	O	A	-14.210515893512081	P
P	W	-65.128478314223	-60.29568124735503	89.15657082291386
-69.4324707724667	92.02153424658934	-5.882482263792667	16.27828234879489	87.19810175715921
92.36344331976514	F	Q	75.84850318965505	J
-86.02151562435074	50.300788594307164	82.93472068602264	F	84.96796315507581
-95.41448439422521	-28.537482636121553	B	-58.0330088771968	38.78128831245482
-90.18070593324387	E	-93.17457296312944	-89.22428776598753	87.4879387319904
50.772096389160055	-31.910333961737905	Y	7.098141912315484	-58.727450622849474
U	-34.07261484532715	5.118563333071506	-74.16949608480334	F
40.88546547373667	-19.97086398509981	-64.37935825215943	-76.18513406519853	J
K	-62.785225577238826	40.257379396977484	36.24882365304546	5.348371507132427
51.45858647860172	-30.114769828281382	X	36.88841295237569	-42.92870773992421
I	31.096366714073383	-54.84742479609941	29.976297195243603	72.47402092287527
36.27387953229916	-24.457752595591458	C	C	37.27995764295869
24.572579284229647	S	3.715824886853312	50.17116278617618	-34.676189034986365
12.99095759329201	M	W	48.354899162118016	85.07995988573742
69.87362016764192	-10.425808331003438	75.03682912268474	-49.67974201198282	15.484042502744444
X	C	-38.02872056869666	D	-37.14450082800873
-34.28247388109642	-83.97201509525587	-38.07152338189519	17.803137724252423	-34.591277591172755
C	G	-99.37093152737549	-63.62991612240438	70.7382200056195
P	96.0895389635069	28.36992877902813	-28.902858943789212	78.61645089232297
67.18791991388383	-20.32568038028859	-70.96204628042821	74.15315043684217	-40.15540446609269
-70.53500497092635	15.370163349091087	-78.66265083845221	-8.119087340645592	92.98333183747232
-66.64334972321944	58.17547825236946	-8.636018305900635	55.55669017024513	13.290318682839825
-6.646438082346535	48.667875663086875	-66.31079840834799	-67.7406825605887	-80.15758708460545
-17.916640775058838	88.3828870680936	-33.32426563238913	-25.95664601235339	-30.822993353176045
-56.28281304826683	-26.023997339677024	-5.3439524095231405	-71.12464543322767	-70.06394929889414
-9.350475251563253	H	92.98245980422462	-96.7075512881725	23.20613269836305
-31.686423056297073	-66.32640261292788	-87.8819279266966	75.68909370623945	-20.356998790450163
-68.068332409267	99.0907639146024	8.822485382703562	D	68.60648529277788
66.2933141898989	43.6492059528544	-27.584041170992307	-45.984110993539495	62.41895497689174
H	-68.6592021740621	-8.13784803084836	-13.079311887577873	-95.56722824358242
G	72.81658214647084	-7.46664341602002	-65.02735027446774	P
H	-61.486886565045616	28.266689067571377	67.67630555659417	4.280334170199865
-58.836901812134656	-45.055014072249946	-12.368535783099603	U	-55.08375718810319
V	98.44308176323582	-75.79516143949705	-36.72631181811737	S
33.59796515523675	-71.0818880642045	20.21670248571877	-59.15776936928183	X
K	-28.809719137823194	Q	0.7031780588690566	-12.127332520595942
48.7583964437992	46.51205371251058	23.51096024458674	82.79943986222574	36.802989580364965
-83.91140330598176	Q	-13.30062060097272	27.440756061465365	-2.8492774771838043
56.47792013001401	V	-80.79313077486322	S	33.41027920184493
29.753171060255028	20.982136070072414	-98.72176197871411	-50.86924918017968	-29.448157329808367
-80.32438401733626	18.63555774206411	34.23537224264203	-41.58995710492086	59.6409569149227
-4.36010254664545	U	-42.375284463482956	43.12304894032616	V
O	-97.61926958138405	-74.87263207330895	78.00962947941437	40.302435790610645
19.431855031725902	-52.763715651002975	-80.08020346652806	Q	-28.883328361752575
-6.859906095453951	80.24562441550097	-84.38321621400861	76.62574156862786	52.17198627808236
-74.53275643866726	86.92824915824613	12.583532593846414	-41.540427928158906	81.74067688607292
10.072016481216181	F	-86.52011544869542	79.75737971998075	S
E	-47.08680745021261	-17.930483370442005	74.34480484148602	2.281408453045401
26.747171544417455	-96.88446784896215	-33.14179030579902	62.868772279832484	-35.627089765731384
39.93637587455197	-46.3246777515703	Q	67.44157128725894	-50.762296636285065
3.608022513984281	D	R	-70.64251483588384	88.07706500104888
F	75.4340957931951	52.69597333677751	4.87156066375789	70.42612052026286
F	F	X	F	-52.125132958178554
44.92114759975442	-14.327880760775884	-87.2077526816415	19.219551720634115	1.1401069693257142
U	-14.688422081097102	-48.124302027299606	A	W
65.57973572726667	67.98923967696095	-29.20167744064601	U	-60.37668954221858
40.9890440690497	77.14821084605887	13.994552234526083	25.402119695763133	H
-1.2837511545101137	88.76251649552393	A	71.40603878163984	-56.49915164480292
J	A	-12.245958742793547	R	-59.499076525097806
